date,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0711,0.12513333333333335,0.17496666666666666,0.25143333333333334,0.26766666666666666,0.37560000000000004,0.5358666666666667,0.44953333333333334,0.248,0.2487333333333333,0.17926666666666669,0.10363333333333334,0.06463333333333333,0.015433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008266666666666667,0.03596666666666667,0.07596666666666667,0.12093333333333334,0.14266666666666666,0.29133333333333333,0.35803333333333337,0.38993333333333335,0.3798666666666667,0.41233333333333333,0.4846333333333333,0.42003333333333337,0.4261666666666667,0.17756666666666665,0.09106666666666666,0.05146666666666667,0.0178,6.666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013166666666666667,0.16116666666666665,0.1565,0.4623,0.6447,0.9837,1.1575333333333333,1.5715666666666666,0.7699,1.7615333333333334,1.4826666666666668,0.8832666666666666,1.3984,1.3891666666666667,0.5604666666666667,0.9023,0.5451333333333334,0.4614,0.35633333333333334,0.08593333333333333,0.06626666666666667,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009300000000000001,0.0868,0.1752,0.32156666666666667,0.5702333333333334,0.4181666666666667,0.8806666666666666,1.4650333333333334,0.5891666666666666,1.1445999999999998,1.7736666666666667,1.5073333333333332,0.9402666666666667,0.8727999999999999,1.5666333333333335,0.9424666666666667,0.9546,1.0646666666666667,0.6454,0.47673333333333334,0.48286666666666667,0.22163333333333332,0.11553333333333334,0.05513333333333333,0.0275,0.0007333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.054299999999999994,0.14986666666666668,0.3292333333333333,0.4633333333333333,0.6641,0.7851333333333333,1.0505666666666666,1.2328666666666666,1.3952333333333333,1.4247999999999998,1.6582333333333334,1.6533,1.6052666666666666,1.7455333333333334,1.7053666666666665,1.6563333333333332,1.6046333333333334,1.5509000000000002,1.4463333333333332,1.3018166666666666,1.1780333333333333,0.9784333333333333,0.7591,0.5424,0.335,0.1916,0.14943333333333333,0.12276666666666666,0.10333333333333333,0.07446666666666667,0.029433333333333332,0.001,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.04423333333333333,0.09263333333333335,0.15133333333333335,0.10836666666666667,0.0851,0.17853333333333332,0.4109,0.6972,0.4956666666666667,0.34973333333333334,0.3908333333333333,0.3701666666666667,0.4833,0.4328,0.8431666666666666,1.1819333333333335,0.7067333333333333,0.6299,0.5302,0.5542333333333334,0.5573666666666667,0.4975,0.37239999999999995,0.39453333333333335,0.30510000000000004,0.23263333333333333,0.1423,0.11573333333333334,0.0606,0.02836666666666667,0.002533333333333333,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048299999999999996,0.07883333333333332,0.1238,0.2508,0.6496000000000001,0.285,0.3968,0.4628333333333333,0.5992000000000001,1.0535,1.2667,0.7390333333333333,0.6155,0.9327000000000001,0.5756,0.5804666666666667,0.5638333333333334,0.17536666666666667,0.5371,0.2681,0.15703333333333333,0.20133333333333334,0.17483333333333334,0.06856666666666666,0.15846666666666667,0.2056,0.16606666666666667,0.12916666666666665,0.0476,0.012,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014666666666666665,0.042866666666666664,0.09136666666666667,0.13356666666666667,0.5539666666666667,1.0977999999999999,0.5835666666666667,0.4303333333333333,0.5352666666666667,0.7522000000000001,1.3389666666666666,0.9668333333333333,0.6534,1.5279,1.4244,1.2142666666666666,0.8708333333333333,0.7929666666666667,0.6038,0.5939,0.29796666666666666,0.2474,0.229,0.16469999999999999,0.09063333333333334,0.0347,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
