episode_id,return,cost,peak_load
109,-1389.824796,145.844684,43.438000
110,-1028.496068,144.818315,33.816000
111,-1830.877823,162.290009,42.598000
112,-2131.590026,124.645751,48.346000
113,-1196.548148,127.697038,44.112000
114,-1376.931507,131.166650,47.554000
115,-1107.200024,124.455101,33.500000
116,-1264.247231,145.885144,37.780000
117,-1510.094643,136.404893,34.047500
118,-1846.676478,150.695633,35.613250
119,-1648.980119,123.668809,34.578000
120,-1400.096936,137.237300,37.884000
121,-1213.519956,133.282845,30.757682
122,-1281.077411,131.157025,37.284000
123,-1343.385420,158.246988,44.796000
124,-904.211424,143.566736,32.663716
125,-2327.005220,170.683216,34.731250
126,-1432.448584,147.225556,52.676000
127,-1759.253299,134.733105,37.084000
128,-1154.413482,126.897014,41.530000
129,-1582.913770,118.589656,44.188000
130,-1055.679346,137.247971,40.275158
131,-1223.952776,147.274490,41.412000
132,-1711.302541,146.511550,39.486000
133,-1440.301438,123.783554,35.450000
134,-1234.897120,153.722320,43.442206
135,-1036.656280,139.056949,37.622000
136,-1039.494099,122.794203,34.800000
137,-1212.950658,151.362344,42.926000
138,-1400.132021,144.658103,38.012000
139,-1439.111976,148.150003,37.450000
140,-1422.239492,136.231593,31.010000
141,-1535.852275,136.359812,37.292500
142,-1138.663305,124.145238,24.988000
143,-1073.156434,138.243885,42.306000
144,-1326.047145,139.780257,43.596000
145,-1429.426223,152.013429,42.317750
146,-1817.857471,151.306488,39.898000
147,-1436.919338,132.743578,33.810000
148,-1983.042043,153.129528,41.898000
149,-788.264328,132.447781,33.730000
150,-801.786840,133.480103,31.040607
151,-1747.069270,161.397554,39.722000
152,-984.395390,132.648955,35.473500
153,-1624.248798,152.620269,38.410000
154,-2008.403725,133.515091,39.062000
155,-1613.897291,142.387801,36.198000
156,-1318.225526,130.616586,37.030000
157,-1486.037009,121.851119,41.200000
158,-1625.728032,143.633094,47.896000
159,-1153.249039,157.400602,29.354000
160,-1947.379509,150.395299,42.694000
161,-1604.541443,129.165192,38.296000
162,-777.245982,141.006826,31.439343
163,-928.762789,122.493320,36.168000
164,-999.026009,124.353842,32.346250
165,-1115.636983,136.336285,31.817000
166,-1297.424003,155.938963,38.092000
167,-1276.914394,154.691641,33.326316
168,-3672.996617,146.968125,47.889500
169,-984.599356,140.634627,29.328000
170,-814.875718,130.034877,34.568000
171,-1208.051318,129.981965,34.855222
172,-1043.227614,149.621410,32.216000
173,-1195.644721,148.941804,31.337158
174,-1952.207813,138.535239,46.362000
175,-1487.817464,127.828190,38.900000
176,-981.066845,142.259284,32.986000
177,-994.206992,129.811638,37.230000
178,-982.413301,133.806132,36.506000
179,-1701.706709,148.470623,41.912000
180,-986.344838,155.877712,33.512000
181,-1395.587590,142.178860,36.328000
182,-1422.641268,111.345435,44.576177
183,-1607.445361,142.379619,38.320000
184,-1290.761118,131.500052,33.858000
185,-655.377096,120.779941,26.387677
186,-1341.711142,140.403490,33.535250
187,-1284.842654,150.463576,33.856821
188,-1379.878313,149.963610,35.221058
189,-1746.892465,143.033180,36.110000
190,-946.000532,139.628078,35.061158
191,-1784.985988,119.744495,36.605116
192,-1504.379272,107.433230,37.058000
193,-1333.144051,155.920473,36.608824
194,-1835.758936,141.448459,35.190500
195,-1490.514623,139.212289,42.168000
196,-1264.547200,143.076939,42.876000
197,-1467.849422,129.380377,34.484000
198,-927.783025,136.225808,28.432000
199,-1159.253679,116.916474,37.306000
200,-1203.451814,147.013764,31.306000
201,-1011.327099,131.086963,32.974000
202,-1531.433708,136.692259,37.500000
203,-1288.177045,131.484838,29.700000
204,-1132.568028,133.137806,35.884000
205,-1043.600275,116.650818,32.930000
206,-976.507761,137.699733,36.450000
207,-1287.273197,135.346714,39.726000
208,-1037.355434,138.919543,33.474000
209,-1741.994682,136.800882,36.419250
210,-2082.121897,129.714512,41.076000
211,-1368.138427,137.655088,43.280000
212,-1636.280923,123.946827,41.255027
213,-1116.163789,131.994694,30.450000
214,-1252.887922,158.825227,36.526000
215,-967.560363,138.421881,33.236000
216,-1685.010597,141.784963,42.080000
217,-1751.934197,124.379198,37.018000
218,-1443.498432,134.938666,40.732040
219,-1315.328801,124.256103,29.152000
220,-844.328584,122.508807,27.974000
221,-871.999949,141.090164,36.914000
222,-1524.347961,140.689128,40.731227
223,-2309.817826,152.900064,47.104000
224,-1400.429069,127.037512,30.256000
225,-919.927805,134.495690,29.356000
226,-854.834607,115.255952,36.352000
227,-1105.184433,118.673524,28.914000
228,-1013.492582,146.594338,31.120000
229,-1466.635144,157.420949,39.590527
230,-1160.970658,138.891539,33.105750
231,-2009.222163,136.063522,37.188000
232,-1089.844424,141.179648,37.712000
233,-1209.161485,113.987503,29.782000
234,-1075.088584,132.674654,41.530000
235,-1264.442776,144.753658,32.756000
236,-1212.067769,145.248039,29.660000
237,-1252.826830,143.514926,36.175520
238,-2321.369608,132.203351,41.378000
239,-860.259781,122.778493,24.511482
240,-1240.943572,118.684414,31.752000
241,-1372.702294,115.832538,40.406000
242,-1176.523924,145.585951,35.057500
243,-831.439832,143.776721,27.288000
244,-1616.435119,139.216465,38.450000
245,-1259.962803,136.704358,34.800000
246,-1520.932214,143.091040,39.643500
247,-937.696633,118.159196,34.437750
248,-795.851334,109.296444,36.806000
249,-857.431799,137.899182,30.550000
250,-1176.033969,144.165288,33.512000
251,-872.612037,136.626968,35.928000
252,-839.348726,123.396494,26.428000
253,-942.371905,127.903319,29.274000
254,-828.862877,116.196645,27.149119
255,-724.398115,128.661836,31.622000
256,-1124.683717,142.054772,37.504000
257,-1256.621006,141.525282,33.492000
258,-1289.126148,145.718035,31.330850
259,-771.230704,122.901332,33.131500
260,-1051.656166,129.026736,32.659307
261,-954.655931,118.031428,33.368000
262,-926.842455,119.310098,31.945290
263,-760.938234,140.529827,28.976769
264,-1188.060605,139.889663,36.212000
265,-1286.534909,131.763917,33.900000
266,-1434.463062,129.022834,43.609965
267,-1205.943676,115.988902,37.815351
268,-1466.535788,115.846315,41.754000
269,-697.827994,98.332590,31.784000
270,-1202.353980,144.961228,40.726751
271,-1293.971800,135.980042,36.252000
272,-1253.575170,139.923933,29.886000
273,-1032.885110,115.726845,32.692000
274,-1081.949345,123.500603,34.556000
275,-939.629260,115.723013,39.830000
276,-706.992738,101.895772,29.784000
277,-1261.800405,151.003807,29.447717
278,-1043.060008,125.351700,37.400000
279,-727.972546,129.331674,29.654094
280,-858.751959,111.599611,25.318000
281,-753.134100,109.797819,29.842000
282,-965.478543,114.367208,34.090000
283,-783.686230,104.202166,25.681750
284,-599.263535,126.230113,25.026000
285,-612.123752,132.650029,25.327750
286,-940.348413,116.695670,34.052000
287,-1408.989297,114.088280,33.676000
288,-783.746377,116.600047,32.492000
289,-780.446645,98.408855,24.433500
290,-1196.197561,102.970388,31.065500
291,-1018.039423,131.937581,38.326000
292,-955.167708,130.397476,27.740249
293,-831.843901,133.689331,30.869500
294,-965.883568,134.472902,28.801750
295,-853.968276,114.833471,29.533500
296,-837.037176,106.242133,23.919134
297,-774.523069,101.021691,40.584000
298,-851.775560,119.653253,30.326000
299,-1034.751950,121.906432,38.486000
300,-693.846625,117.840052,40.898000
301,-961.492972,124.087015,32.594000
302,-911.842542,121.395301,37.174000
303,-893.109193,101.603444,26.741500
304,-763.602386,107.059842,28.050000
305,-679.111940,113.047158,27.080000
306,-808.976303,118.605251,31.912000
307,-993.625468,131.473899,28.128000
308,-1061.956562,114.025104,39.102769
309,-887.007371,117.476149,29.256000
310,-810.234206,92.370776,27.499750
311,-648.039621,96.268771,26.516000
312,-1059.815642,127.121824,36.312000
313,-624.233138,130.441684,25.193750
314,-1136.484794,135.388891,31.939500
315,-875.551636,111.149287,31.234000
316,-757.913372,106.632537,25.756000
317,-830.898819,105.191859,26.848750
318,-785.043943,106.744278,29.381500
319,-785.014048,122.268054,27.753463
320,-645.787635,127.127804,25.944566
321,-722.558431,121.996855,27.732139
322,-914.887538,95.478575,30.863750
323,-894.361842,113.829225,26.773513
324,-712.750818,94.349812,26.058000
325,-1055.274884,99.036991,33.234102
326,-811.218891,119.428578,29.496952
327,-898.721877,120.324071,35.623030
328,-905.901692,114.562645,28.633750
329,-676.379761,100.237940,22.255332
330,-655.532119,100.543004,23.042000
331,-739.101019,91.754384,24.330000
332,-647.202123,80.966883,24.672099
333,-739.560589,112.575700,27.254000
334,-676.803448,116.350368,26.992000
335,-623.579089,115.834753,23.645500
336,-863.742164,97.696438,32.241500
337,-715.007154,107.097347,28.742000
338,-1042.121186,88.734236,31.019000
339,-655.082923,80.583167,29.838000
340,-705.819390,110.141101,25.524000
341,-756.659700,115.205955,27.388000
342,-626.326841,106.380117,22.931750
343,-699.853740,101.833771,28.518000
344,-850.572099,116.748098,28.674000
345,-855.064328,88.474646,25.429184
346,-612.350431,87.429504,24.650000
347,-730.512951,117.095469,28.443473
348,-793.786850,103.456880,35.552000
349,-734.054607,105.097862,27.098000
350,-683.426196,89.632261,26.076000
351,-897.251416,101.826612,29.235750
352,-815.382696,90.710417,23.642138
353,-629.137617,76.822218,20.944000
354,-640.063953,107.007999,24.474000
355,-703.776516,112.686740,23.912000
356,-633.714394,104.493861,25.928000
357,-577.263920,88.257329,23.594000
358,-587.893671,104.062360,24.804000
359,-755.379871,91.823956,30.480000
360,-717.898784,83.209302,25.943750
361,-514.364668,110.006422,19.709449
362,-562.427202,95.563501,20.028000
363,-683.989076,100.293123,23.245126
364,-1512.912485,96.908594,31.000000
365,-1213.887475,99.587644,34.620000
366,-819.563888,95.245533,26.436000
367,-737.029023,76.397984,19.275684
368,-628.355561,103.080935,24.863750
369,-679.676708,105.188666,23.266214
370,-751.202200,110.185256,31.055764
371,-870.939868,86.866805,22.194000
372,-568.298176,95.785878,22.380000
373,-738.048478,84.290132,27.082000
374,-637.623203,69.993670,17.925500
375,-805.058087,93.921859,28.726000
376,-614.920815,98.178215,24.800000
377,-696.047122,91.356178,22.412750
378,-623.991970,88.021341,22.261750
379,-529.509130,83.732643,16.891500
380,-689.305091,79.595424,18.654000
381,-679.083152,68.662185,21.185184
382,-731.374360,93.758868,22.091500
383,-891.477078,106.005897,29.928000
384,-647.921464,82.677541,19.323184
385,-698.452025,84.862164,29.952857
386,-609.802942,86.953749,19.959974
387,-661.754547,66.976219,23.630000
388,-687.870818,61.280073,19.412250
389,-700.583136,89.742928,25.911500
390,-699.863537,96.963190,18.096256
391,-800.314456,90.874643,19.401520
392,-584.559899,76.089491,20.434000
393,-762.833013,78.170248,17.063750
394,-612.097463,69.756136,20.147500
395,-655.647428,53.184131,28.884000
396,-561.675450,89.722151,21.309500
397,-643.871785,105.635993,22.939783
398,-510.268502,83.108865,17.004353
399,-613.265898,61.744924,28.576000
400,-755.689430,84.996074,18.145084
401,-763.971951,65.871135,19.891500
402,-701.757466,79.453653,20.538226
403,-734.083769,98.687662,25.053750
404,-708.157351,91.720082,19.103750
405,-522.165172,84.623262,25.898000
406,-575.299534,71.884594,22.909000
407,-738.446865,75.101158,21.953974
408,-701.187588,71.505194,21.288857
409,-798.545674,70.547188,17.037834
410,-700.308109,92.103127,24.326000
411,-734.862269,88.751339,25.715257
412,-695.454478,95.024352,23.473750
413,-740.690485,82.081326,20.950963
414,-687.826047,79.162840,19.491500
415,-891.363792,74.304331,28.940000
416,-847.938195,69.963298,22.538000
417,-773.126180,94.288274,18.775500
418,-687.820742,91.329987,16.692000
419,-634.679210,92.321344,17.598000
420,-654.101106,72.606950,18.715500
421,-681.733643,86.572397,23.089750
422,-758.535945,71.177703,24.700000
423,-740.416247,60.339173,21.843750
424,-712.416467,82.171770,21.424000
425,-642.689739,84.663415,18.199500
426,-645.627411,85.521082,21.969500
427,-747.875128,73.918275,16.721750
428,-940.106492,92.100356,22.154000
429,-847.140378,74.779581,20.014365
430,-817.163547,63.453836,17.706682
431,-738.545401,105.554767,19.325405
432,-750.351785,97.552243,18.537704
433,-546.313756,96.858224,19.473750
434,-635.773723,74.723875,18.119750
435,-767.544604,87.788801,17.917066
436,-776.066589,88.133240,18.261235
437,-742.712123,71.650686,21.129488
438,-755.577472,102.207783,20.891500
439,-844.847766,108.964861,23.274000
440,-731.861892,94.932921,24.798000
441,-775.322297,83.691238,24.746000
442,-752.425761,100.673472,26.542000
443,-777.720904,85.956773,19.748636
444,-835.669837,72.871697,19.984000
445,-763.864193,100.169305,23.626000
446,-873.340824,109.582517,19.392000
447,-814.622250,88.456746,22.002000
448,-695.380126,69.021433,22.876000
449,-762.936329,81.480891,19.426971
450,-705.647699,70.081557,21.271500
451,-687.793855,67.589867,22.384000
452,-658.865279,93.116538,22.526000
453,-831.131557,101.932595,27.092000
454,-699.288760,87.982791,24.398000
455,-608.853249,74.904291,23.576000
456,-754.048134,92.287567,21.542000
457,-822.952797,79.708156,25.830000
458,-790.163174,68.183273,22.303500
459,-541.288714,109.448488,25.306000
460,-797.902495,99.439258,25.187500
461,-813.721660,95.650529,27.971500
462,-599.678776,73.566145,17.505359
463,-750.003702,81.746598,20.810547
464,-792.099929,79.920241,23.783750
465,-817.979153,76.359357,20.138000
466,-793.150349,102.162383,25.117173
467,-826.366583,111.921805,23.503500
468,-792.072501,91.956293,25.977301
469,-733.972417,72.017606,23.741500
470,-641.181830,92.296367,19.286000
471,-882.913713,86.060246,18.152000
472,-905.432723,72.848389,17.731750
473,-781.828657,107.926555,18.506000
474,-993.174329,97.753812,20.173500
475,-963.378120,108.240264,21.905675
476,-768.902567,72.014885,27.976000
477,-853.298408,86.358470,17.847750
478,-1026.654757,78.002465,18.706797
479,-731.558495,70.874024,18.744000
480,-734.493406,102.730820,18.309750
481,-942.091005,106.477134,21.334988
482,-834.589612,102.258488,23.699750
483,-895.321438,79.931520,21.376000
484,-746.884528,86.805963,17.684947
485,-831.248866,76.405145,17.705733
486,-836.274556,62.748803,17.296638
487,-864.492862,103.768556,20.496297
488,-1065.419141,112.989831,23.181814
489,-1076.469103,101.380834,20.798000
490,-1096.253235,86.787726,22.876000
491,-836.457642,97.057033,20.908881
492,-882.686629,83.331269,19.415380
493,-884.922620,70.090961,18.303500
494,-835.211742,102.052542,19.406000
495,-909.016683,107.599243,20.362575
496,-1147.189395,104.760444,19.717750
497,-822.868405,81.637628,23.176000
498,-934.460915,99.767033,19.968604
499,-1059.618282,78.501828,22.290857
500,-1041.020723,71.543853,18.730045
501,-1063.550612,101.978828,20.733030
502,-847.166362,102.016288,17.538016
503,-1260.946841,106.134894,22.994863
504,-874.446248,79.798024,17.589750
505,-776.682805,98.693110,18.283500
506,-835.288346,74.112858,16.723869
507,-845.787539,65.045690,18.300540
508,-712.627389,98.975580,23.372424
509,-989.590765,94.888074,20.781611
510,-967.596532,90.843134,21.005750
511,-863.372509,71.239776,15.276705
512,-852.544412,92.603076,18.024725
513,-849.781908,90.410804,17.789904
514,-1124.066038,76.148470,18.000000
515,-735.438157,101.256171,18.039985
516,-852.549008,97.103861,19.899500
517,-1070.499008,104.662069,18.945750
518,-1120.939812,95.352821,21.931750
519,-1063.901573,88.852381,19.292000
520,-1030.679739,81.645688,21.129274
521,-802.564056,71.544133,15.506137
522,-889.902668,101.104902,20.108997
523,-1044.189895,100.927686,18.103750
524,-907.230204,91.478413,26.744079
525,-1054.627011,82.209961,19.159397
526,-1190.576340,87.968127,27.179500
527,-911.650177,76.442824,20.664754
528,-875.959937,66.117577,19.558677
529,-1040.409946,102.157687,21.304780
530,-997.076997,107.521811,18.702908
531,-1204.572954,96.150243,20.032023
532,-1098.312560,82.812876,19.119945
533,-1183.607841,83.969952,26.201831
534,-1009.571883,78.050100,18.505750
535,-1046.719661,71.251995,18.909996
536,-1148.673712,99.262611,21.226000
537,-1058.549870,106.033560,17.221022
538,-692.613647,112.814553,25.998000
539,-840.852725,85.412895,22.336018
540,-1154.856994,88.479776,18.012000
541,-1041.543075,83.885707,19.064132
542,-751.408566,65.818424,17.417750
543,-1162.133837,99.477921,22.386888
544,-1234.512803,102.589240,20.900110
545,-832.452171,98.029297,22.998000
546,-1035.443624,80.479983,20.629214
547,-1071.698839,85.722326,21.765750
548,-1085.255498,75.472103,18.052406
549,-946.073418,65.421932,19.589500
550,-781.611858,103.121942,18.114000
551,-1165.493691,114.175364,21.203750
552,-934.362154,91.164190,19.497434
553,-1003.116653,79.747124,19.376000
554,-880.156362,81.337777,17.013844
555,-823.247063,67.623068,15.346269
556,-1014.264701,68.272912,16.822010
557,-796.889856,103.722712,16.934816
558,-1023.529484,105.462707,19.073750
559,-1096.220016,94.407080,26.894091
560,-988.836589,86.836672,24.207750
561,-1050.409910,89.950800,20.543266
562,-994.772292,73.883800,17.384000
563,-1236.009411,74.002258,26.980893
564,-1016.959166,105.172840,17.512440
565,-985.332455,91.631776,21.928000
566,-1216.195053,99.518042,22.740000
567,-1093.247917,76.580033,17.269874
568,-906.625933,89.146072,22.027338
569,-1107.704576,74.819848,18.237750
570,-854.273441,75.507052,15.804895
571,-917.441866,97.745768,19.479297
572,-1154.264388,108.575860,23.317750
573,-1271.147407,104.074551,18.863750
574,-1182.896130,87.276505,18.091750
575,-968.204711,91.645449,18.087750
576,-988.306161,83.647684,16.633750
577,-1040.104827,71.199554,18.205754
578,-1095.928464,108.247757,23.268805
579,-1085.438526,100.923401,22.746161
580,-1223.405434,102.939752,23.447470
581,-1128.599845,84.815297,18.322332
582,-1085.039133,87.217219,19.387750
583,-1144.445761,79.106464,16.181265
584,-1143.507704,73.949696,20.333686
585,-1061.290437,103.395027,19.092295
586,-1047.574769,101.294921,17.411750
587,-1294.749528,103.805537,25.773750
588,-1117.891360,81.191525,20.513889
589,-1036.959994,87.378132,18.935750
590,-942.116729,77.995902,21.927500
591,-1083.112296,83.338289,18.081750
592,-862.454159,101.838043,21.615039
593,-1142.920596,102.266105,25.861500
594,-988.037624,92.167044,22.344119
595,-820.759273,78.829611,19.730015
596,-1026.983950,91.189194,24.015139
597,-796.726900,72.037015,19.104000
598,-1001.731628,66.949960,18.259750
599,-1117.029405,112.151057,26.313750
600,-1085.624323,111.519329,17.842865
601,-981.493438,89.961159,22.105750
602,-898.247198,75.613209,18.289750
603,-904.165985,93.499126,21.904000
604,-902.623047,87.256318,18.160368
605,-909.036068,84.148975,23.017750
606,-1023.006037,101.621501,21.167750
607,-1001.967088,94.844804,20.383763
608,-1149.707597,91.810286,27.230775
609,-927.582593,78.430545,20.121750
610,-820.805826,88.157637,21.102483
611,-944.105117,85.031670,17.896500
612,-1076.717534,81.446044,26.455758
613,-1015.962134,105.829584,22.075057
614,-983.357805,101.156413,19.311181
615,-1071.123360,89.580248,23.138394
616,-1057.707023,82.398649,18.740937
617,-857.407215,99.153650,20.246659
618,-991.442468,88.487968,19.195332
619,-938.207736,81.575524,16.166261
620,-856.711176,111.756496,21.659086
621,-966.508314,101.128697,18.139039
622,-1034.886840,92.869699,21.273750
623,-1010.000577,84.361192,17.971750
624,-971.077241,82.591881,18.953169
625,-937.603319,89.830130,22.431895
626,-961.875233,78.039562,19.038299
627,-1028.786189,91.909948,24.319172
628,-923.873185,99.606328,19.211750
629,-1098.058453,102.423265,27.645741
630,-997.694613,82.863729,21.455726
631,-876.821322,93.399546,19.099750
632,-998.250540,87.910202,19.824009
633,-935.953334,77.501252,19.669716
634,-871.216137,98.649045,20.280250
635,-1084.845332,105.178965,23.411750
636,-1022.410289,99.607725,21.925143
637,-997.191171,76.393057,19.119750
638,-851.705601,92.516849,17.324881
639,-1183.223094,82.623399,22.383750
640,-892.743815,81.234868,17.125759
641,-1036.362191,99.756427,22.363750
642,-1038.265780,100.188991,18.517750
643,-1006.281564,102.523517,21.885600
644,-1178.349429,84.111111,27.169909
645,-852.249984,92.824070,21.041750
646,-955.790160,83.843453,19.235750
647,-908.076046,75.609113,19.562508
648,-1063.631336,106.424936,21.565348
649,-943.361018,114.062441,23.843434
650,-1010.293622,101.808111,22.364149
651,-1042.516022,79.195019,22.721750
652,-1000.854615,88.413923,20.051638
653,-1009.156614,85.661873,23.467390
654,-1098.190501,86.006683,21.720598
655,-961.079951,106.545641,22.651699
656,-963.822207,105.913096,21.331745
657,-1054.227673,96.419875,20.797710
658,-1063.290338,73.623129,26.426483
659,-1218.307004,92.420604,25.712535
660,-1266.968709,78.296327,29.775671
661,-1019.464291,68.892839,19.701750
662,-981.644097,112.893671,21.363750
663,-1007.662007,103.278188,21.774000
664,-1153.730001,93.562206,22.642975
665,-1019.343787,83.069030,18.565500
666,-926.012623,93.227198,21.827869
667,-940.993865,89.575068,18.060508
668,-1099.104565,78.943541,22.860465
669,-1085.724585,109.284313,21.547750
670,-1267.594041,120.176213,29.368000
671,-1135.694624,104.125596,25.148701
672,-1030.461080,77.501691,18.457351
673,-1012.293006,89.477033,18.385067
674,-1042.140900,85.620216,22.977750
675,-953.350532,80.068484,19.977096
676,-932.060527,107.978743,25.198708
677,-1081.729564,115.472337,26.955260
678,-1161.011941,94.831114,27.953750
679,-1107.671238,85.108735,31.203080
680,-932.510855,82.336736,21.405132
681,-1035.677563,85.329832,20.279309
682,-1023.885553,67.806228,19.324000
683,-909.999744,105.448787,23.487317
684,-1098.856505,107.032941,20.900000
685,-979.617290,99.759429,23.812673
686,-1084.628394,71.780406,21.942000
687,-1041.244368,86.865544,20.646000
688,-1236.406405,81.774570,25.452359
689,-1132.203737,66.307553,20.181750
690,-1168.769737,102.009296,22.758763
691,-1005.408446,96.265697,20.557750
692,-1173.522732,92.709649,24.268752
693,-901.852110,76.717609,20.589422
694,-1093.001205,96.862392,24.142358
695,-1170.535308,81.694319,22.390101
696,-1186.235762,68.679847,23.047610
697,-1014.430007,107.087923,21.739346
698,-975.884426,101.606441,19.759750
699,-1163.417838,94.416623,22.182000
700,-884.309510,84.547596,19.518439
701,-1044.966365,92.393300,21.493985
702,-1035.306395,74.306028,23.384681
703,-1166.817842,77.665526,25.844068
704,-1038.357801,99.969291,20.365750
705,-1068.171515,104.241925,22.593475
706,-1082.887033,99.150328,22.509000
707,-1123.172356,84.305238,20.642000
708,-955.072334,84.746790,19.781101
709,-1072.251719,81.316821,21.340000
710,-1002.122690,64.702171,20.601419
711,-915.027760,93.610801,26.374468
712,-1027.304101,101.529173,23.284007
713,-940.718965,93.670223,20.551932
714,-1046.503842,67.843635,26.076000
715,-919.040396,90.327491,22.047750
716,-1293.707061,80.217283,26.452000
717,-1117.721560,64.107470,23.222000
718,-907.744801,110.320887,21.811575
719,-1112.816144,97.621500,22.722241
720,-1051.189392,83.660519,24.651522
721,-1000.298846,75.992230,17.054774
722,-1043.022424,89.264250,21.613881
723,-994.827295,83.216299,22.145853
724,-1106.934895,81.367474,20.959750
725,-992.345151,98.093905,23.066941
726,-979.870021,109.642341,22.624829
727,-1093.292504,94.539505,26.582000
728,-803.469226,70.591213,23.489750
729,-926.114919,94.393314,19.346541
730,-1081.551160,75.760743,24.618790
731,-1207.262217,74.217548,28.044088
732,-868.108926,103.253268,21.791500
733,-964.790813,117.095679,26.669509
734,-805.755495,93.887202,22.143750
735,-1038.742449,83.297659,21.942000
736,-1014.239603,98.832565,27.143651
737,-1015.242801,80.950013,23.840860
738,-1121.150347,76.920979,24.217750
739,-845.538859,100.409783,19.247750
740,-1021.643473,100.587621,21.695750
741,-950.478917,105.567672,20.227750
742,-1056.090765,76.063614,24.997750
743,-1016.168067,89.190907,21.006714
744,-933.153959,79.833968,22.785750
745,-958.150340,69.387452,21.008736
746,-1131.851266,106.984464,22.881750
747,-1037.183337,101.187348,24.659750
748,-1036.727014,85.391812,26.094887
749,-878.903027,68.326382,22.266926
750,-1089.145334,91.221597,24.544604
751,-1089.661540,76.969845,26.785750
752,-980.587981,69.268380,21.700000
