episode_id,return,cost,peak_load
657,-2461.666146,30.821836,35.174200
658,-2700.733180,41.726074,36.001400
659,-3017.969686,38.502605,36.641624
660,-2592.438764,24.652813,45.204395
661,-2035.962092,17.540273,30.916800
662,-2446.328665,31.314969,29.804940
663,-2511.570892,49.033053,44.531200
664,-2753.558349,30.327069,31.391900
665,-2681.408028,38.224547,35.689770
666,-3294.960178,39.689463,37.522850
667,-2346.398956,39.152238,32.238700
668,-2441.496231,33.637755,30.252400
669,-2589.430206,33.661689,31.656510
670,-2719.109122,27.668443,31.775900
671,-2726.059284,39.283558,29.764500
672,-2122.810745,29.686243,29.221500
673,-2502.727171,35.114427,29.186215
674,-2371.928784,40.393490,32.897700
675,-2220.586745,19.109956,31.857000
676,-2769.823543,33.743960,29.866713
677,-2905.448103,24.660988,33.970600
678,-2657.555576,52.334378,42.325900
679,-2368.644742,33.142089,33.754039
680,-2416.972560,40.305263,29.844450
681,-2575.952615,23.956958,43.157600
682,-2655.051422,37.824126,31.410600
683,-3154.510535,33.145979,38.413019
684,-2239.437041,24.747442,32.949600
685,-2533.217075,35.412804,31.454700
686,-2360.867657,35.137502,29.267500
687,-2731.825377,28.306261,30.410110
688,-2361.985257,38.070420,29.177600
689,-2550.817024,37.380880,34.735300
690,-2216.129932,27.519655,31.339412
691,-2107.060661,30.504822,39.582200
692,-2793.679139,35.361722,37.882910
693,-2577.996721,34.806046,34.393718
694,-2573.400998,29.947432,29.196468
695,-3371.028932,36.541515,33.934600
696,-2113.249062,20.210005,29.735300
697,-2501.198409,30.275364,33.103503
698,-2867.361549,33.199396,34.436900
699,-1943.750124,32.655496,31.919700
700,-2621.690287,36.972345,32.763891
701,-2266.582438,34.315819,27.870200
702,-2346.516830,20.516751,27.394051
703,-3108.234779,41.707876,33.628300
704,-2106.131197,29.547740,31.000000
705,-2697.485202,26.421609,35.401900
706,-2045.343213,29.079934,35.663214
707,-2537.464065,32.542308,30.214600
708,-2291.848032,47.903906,59.126200
709,-2537.440453,18.151062,35.620563
710,-2184.241945,37.803762,32.790800
711,-2373.680158,31.405667,28.006250
712,-2642.559757,35.587667,34.591697
713,-2084.845340,35.435787,35.186000
714,-2768.800758,38.200162,45.339900
715,-2415.985924,38.067781,35.685950
716,-2449.764013,35.269888,35.936219
717,-2527.166926,15.461580,34.521400
718,-2466.757129,32.714358,31.013019
719,-2064.397534,38.880091,37.997100
720,-2839.952548,30.788043,34.884215
721,-2101.057718,34.882295,39.312700
722,-2268.279487,32.340038,32.479350
723,-3079.203903,50.427474,41.153394
724,-2168.609256,15.246272,26.807200
725,-2706.580916,33.906641,30.500000
726,-2822.616884,25.187437,33.069400
727,-2781.003407,33.896522,36.236723
728,-1924.335956,45.190227,37.538500
729,-2357.797745,36.461982,31.751300
730,-2649.366524,22.018859,36.621219
731,-2917.271289,35.136728,35.458500
732,-2742.224158,34.069124,28.500000
733,-2677.376478,36.677608,43.712300
734,-2940.219056,39.923329,34.066205
